,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_3.mid",9.0, 9.0, 5.0, 1.0, 8.0, 0.0, 0.0, 1.0, 1.0, 5.0, 95.0, 4.41, 96.0, 0.0, 0.26, 0.26, 0.6923, 0.6923, 1.0, 1.0, 1.979, 4.397, 3.769, -0.5912, 1.644, -0.1353, 5.722, 4.529, 4.645, 0.0, 92.0, 8.0, 96.0, 0.0, 2.0, 1.657, 2.0, 1.0, 0.4747, 0.8085, 0.1313, 0.05051, 0.3838, 0.8586, 0.08081, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667, 0.0, 0.5213, 1.093, 1.872, 3.847, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.6, 2.6, 0.1236, 1.0, 2.0, 2.0, 0.25, 1.0, 0.75, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4375, 0.5, 0.75, 0.3333, 1.0, 0.1088, -1.723, 5.547, 2.778, 1.0, 2.84, 0.1129, 0.125, 0.01653, 0.026, 0.026, 0.026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 9.0, 40.0, 45.0, 1.125, 0.08, 0.0608, 1.316, 0.1408, 0.01465, 0.8889, 0.2222, 120.0, 120.0, 0.0, 19.23, 5.2, 0.1047, 0.1819, 0.1819, 0.01248, 0.01248, 0.1562, 0.2292, 0.1873, 0.01026, 0.0, 0.0, 16.0, 9.0, 40.0, 45.0, 1.125, 0.08, 0.0608, 1.316, 0.1408, 0.01465, 0.8889, 0.2222
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_30.mid",15.0, 12.0, 4.0, 1.0, 14.0, 0.0, 0.0, 1.0, 1.0, 4.0, 98.0, 4.91, 100.0, 4.0, 0.2, 0.2, 0.75, 0.8, 2.0, 2.0, 3.506, 2.764, 3.126, -0.7274, -0.09769, -0.1823, 5.748, 5.819, 5.315, 0.0, 93.0, 9.0, 94.0, 10.0, 2.0, 1.848, 3.0, 1.0, 0.4848, 0.5625, 0.2424, 0.05051, 0.2727, 0.7576, 0.1919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.333, 0.0, 0.5213, 1.093, 2.093, 4.053, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.564, 2.564, 0.07317, 1.0, 2.0, 2.0, 0.25, 1.0, 0.75, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4375, 0.5, 0.75, 0.3333, 1.0, 0.1088, -1.723, 5.547, 2.941, 2.0, 2.57, 0.1108, 0.1042, 0.01619, 0.03419, 0.03419, 0.03419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 16.0, 62.0, 45.0, 1.378, 0.05574, 0.05068, 1.1, 0.1064, 0.01209, 1.812, 0.0625, 120.0, 120.0, 0.0, 19.5, 5.128, 0.1259, 0.1847, 0.1847, 0.0137, 0.0137, 0.1562, 0.2292, 0.1883, 0.01075, 0.0, 0.0, 20.0, 16.0, 62.0, 45.0, 1.378, 0.05574, 0.05068, 1.1, 0.1064, 0.01209, 1.812, 0.0625
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_31.mid",12.0, 12.0, 4.0, 2.0, 11.0, 0.0, 0.0, 1.0, 1.0, 4.0, 92.0, 7.95, 94.0, 10.0, 0.23, 0.23, 0.8696, 0.8696, 1.0, 1.0, 2.217, 2.949, 3.397, -0.2842, -1.068, 0.7506, 7.209, 7.636, 4.871, 0.0, 92.0, 8.0, 91.0, 7.0, 2.0, 1.687, 3.0, 1.0, 0.4444, 0.8182, 0.1919, 0.05051, 0.3636, 0.8081, 0.1414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.5106, 1.068, 1.864, 3.823, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.593, 2.593, 0.0688, 1.0, 2.0, 2.0, 0.26, 1.0, 0.74, 0.0, 0.0, 0.0, 0.25, 0.5, 0.435, 0.5, 0.74, 0.3514, 1.0, 0.1102, -1.769, 5.405, 2.5, 1.0, 2.32, 0.1127, 0.125, 0.01678, 0.03133, 0.03133, 0.03133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 11.0, 52.0, 62.0, 1.192, 0.07781, 0.06291, 1.237, 0.1407, 0.01402, 1.182, 0.3636, 120.0, 120.0, 0.0, 19.28, 5.186, 0.213, 0.1824, 0.1824, 0.01221, 0.01221, 0.1562, 0.2292, 0.1868, 0.01039, 0.0, 0.0, 16.0, 11.0, 52.0, 62.0, 1.192, 0.07781, 0.06291, 1.237, 0.1407, 0.01402, 1.182, 0.3636
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_32.mid",14.0, 12.0, 5.0, 0.0, 14.0, 0.0, 0.0, 1.0, 1.0, 5.0, 94.0, 6.06, 95.0, 11.0, 0.17, 0.17, 0.9412, 0.9412, 1.0, 1.0, 2.549, 4.297, 3.538, -0.5886, -1.355, 0.1866, 6.968, 4.537, 4.958, 0.0, 92.0, 8.0, 91.0, 7.0, 2.0, 1.788, 3.0, 1.0, 0.4848, 0.6667, 0.1818, 0.0404, 0.3232, 0.8081, 0.1414, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.5263, 1.056, 1.933, 4.111, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.567, 2.567, 0.07903, 1.0, 2.0, 2.0, 0.18, 1.0, 0.82, 0.0, 0.0, 0.0, 0.25, 0.5, 0.455, 0.5, 0.82, 0.2195, 1.0, 0.09653, -1.399, 7.064, 3.704, 2.0, 3.268, 0.1133, 0.125, 0.01735, 0.02995, 0.02995, 0.02995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 13.0, 62.0, 44.0, 1.409, 0.06, 0.055, 1.091, 0.115, 0.01244, 2.154, 0.07692, 120.0, 120.0, 0.0, 19.48, 5.134, 0.1411, 0.1843, 0.1843, 0.01461, 0.01461, 0.1667, 0.2396, 0.189, 0.01037, 0.0, 0.0, 17.0, 13.0, 62.0, 44.0, 1.409, 0.06, 0.055, 1.091, 0.115, 0.01244, 2.154, 0.07692
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_33.mid",18.0, 12.0, 3.0, 0.0, 20.0, 0.0, 0.0, 1.0, 1.0, 4.0, 97.0, 5.68, 102.0, 6.0, 0.15, 0.19, 0.6667, 0.7895, 1.0, 1.0, 4.733, 2.94, 3.39, -0.8873, -0.3265, -0.7079, 5.496, 5.734, 5.177, 0.0, 92.0, 8.0, 91.0, 7.0, 1.0, 1.626, 3.0, 1.0, 0.4444, 0.9318, 0.1414, 0.0303, 0.4444, 0.8586, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.5, 0.0, 0.5208, 1.116, 1.791, 3.187, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.604, 2.604, 0.06218, 1.0, 2.0, 2.0, 0.21, 1.0, 0.79, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4475, 0.5, 0.79, 0.2658, 1.0, 0.1023, -1.539, 6.278, 3.846, 2.0, 4.496, 0.115, 0.125, 0.01435, 0.0255, 0.0255, 0.0255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 13.0, 40.0, 46.0, 1.15, 0.05825, 0.05502, 1.059, 0.1133, 0.01315, 1.462, 0.1538, 120.0, 120.0, 0.0, 19.2, 5.209, 0.1845, 0.1816, 0.1816, 0.01145, 0.01145, 0.1562, 0.2187, 0.1871, 0.008749, 0.0, 0.0, 14.0, 13.0, 40.0, 46.0, 1.15, 0.05825, 0.05502, 1.059, 0.1133, 0.01315, 1.462, 0.1538
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_34.mid",11.0, 11.0, 7.0, 0.0, 11.0, 0.0, 0.0, 1.0, 2.0, 5.0, 95.0, 5.45, 95.0, 11.0, 0.16, 0.16, 0.875, 0.875, 2.0, 10.0, 2.306, 4.27, 3.312, -0.09106, 1.019, 0.2446, 5.489, 4.441, 5.015, 0.0, 92.0, 8.0, 99.0, 3.0, 2.0, 1.667, 3.0, 1.0, 0.5253, 0.6538, 0.1313, 0.0404, 0.3434, 0.8687, 0.09091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5158, 1.131, 1.857, 3.695, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.609, 2.609, 0.05737, 1.0, 2.0, 2.0, 0.2, 1.0, 0.8, 0.0, 0.0, 0.0, 0.25, 0.5, 0.45, 0.5, 0.8, 0.25, 1.0, 0.1005, -1.492, 6.512, 3.571, 2.0, 4.654, 0.1167, 0.125, 0.01291, 0.025, 0.025, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 10.0, 45.0, 40.0, 1.125, 0.07419, 0.07258, 1.022, 0.1468, 0.01562, 1.1, 0.1, 120.0, 120.0, 0.0, 19.17, 5.217, 0.06564, 0.1813, 0.1813, 0.009862, 0.009862, 0.1562, 0.2083, 0.1869, 0.007668, 0.0, 0.0, 15.0, 10.0, 45.0, 40.0, 1.125, 0.07419, 0.07258, 1.022, 0.1468, 0.01562, 1.1, 0.1
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_35.mid",9.0, 9.0, 6.0, 0.0, 8.0, 0.0, 0.0, 1.0, 2.0, 5.0, 93.0, 7.86, 93.0, 9.0, 0.19, 0.19, 1.0, 1.0, 1.0, 1.0, 1.754, 3.414, 3.452, -0.5817, -1.002, -0.01738, 5.644, 7.126, 4.874, 0.0, 92.0, 8.0, 98.0, 2.0, 2.0, 1.677, 4.0, 1.0, 0.404, 0.85, 0.2525, 0.09091, 0.3434, 0.7475, 0.1616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.5222, 1.125, 1.988, 3.939, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.574, 2.574, 0.1145, 1.0, 2.0, 2.0, 0.24, 1.0, 0.76, 0.0, 0.0, 0.0, 0.25, 0.5, 0.44, 0.5, 0.76, 0.3158, 1.0, 0.1073, -1.677, 5.704, 3.571, 2.0, 3.976, 0.1092, 0.1042, 0.02033, 0.02949, 0.02949, 0.02949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 11.0, 52.0, 45.0, 1.156, 0.05843, 0.05676, 1.029, 0.1152, 0.01191, 1.273, 0.3636, 120.0, 120.0, 0.0, 19.43, 5.147, 0.1204, 0.1839, 0.1839, 0.01459, 0.01459, 0.1562, 0.2396, 0.1885, 0.01286, 0.0, 0.0, 23.0, 11.0, 52.0, 45.0, 1.156, 0.05843, 0.05676, 1.029, 0.1152, 0.01191, 1.273, 0.3636
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_36.mid",13.0, 12.0, 5.0, 0.0, 12.0, 0.0, 0.0, 1.0, 1.0, 5.0, 98.0, 3.74, 99.0, 3.0, 0.19, 0.19, 0.8947, 0.8947, 1.0, 1.0, 2.316, 2.513, 3.457, -0.2849, 0.8834, -0.08679, 7.059, 7.519, 4.994, 0.0, 92.0, 8.0, 101.0, 5.0, 2.0, 1.687, 3.0, 1.0, 0.4646, 0.8043, 0.1616, 0.0404, 0.3737, 0.8384, 0.1212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.5368, 1.105, 1.849, 4.37, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.585, 2.585, 0.06478, 1.0, 2.0, 2.0, 0.21, 1.0, 0.79, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4475, 0.5, 0.79, 0.2658, 1.0, 0.1023, -1.539, 6.278, 2.778, 1.0, 3.53, 0.1144, 0.125, 0.01273, 0.02908, 0.02908, 0.02908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, 62.0, 52.0, 1.192, 0.06198, 0.05863, 1.057, 0.1206, 0.01392, 1.667, 0.1667, 120.0, 120.0, 0.0, 19.34, 5.17, 0.09487, 0.1831, 0.1831, 0.01114, 0.01114, 0.1562, 0.2083, 0.1878, 0.008304, 0.0, 0.0, 16.0, 12.0, 62.0, 52.0, 1.192, 0.06198, 0.05863, 1.057, 0.1206, 0.01392, 1.667, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_37.mid",11.0, 11.0, 4.0, 2.0, 11.0, 0.0, 0.0, 1.0, 1.0, 4.0, 91.0, 7.02, 91.0, 7.0, 0.23, 0.23, 0.913, 0.913, 1.0, 1.0, 1.944, 1.944, 3.353, 0.03087, 0.03087, -0.6978, 7.203, 7.203, 4.938, 0.0, 92.0, 8.0, 92.0, 8.0, 2.0, 1.717, 2.0, 1.0, 0.5152, 0.7843, 0.07071, 0.0, 0.404, 0.9192, 0.07071, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.5152, 1.053, 1.723, 3.843, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.623, 2.623, 0.09941, 1.0, 2.0, 2.0, 0.25, 1.0, 0.75, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4375, 0.5, 0.75, 0.3333, 1.0, 0.1088, -1.723, 5.547, 2.941, 2.0, 2.974, 0.1133, 0.125, 0.0163, 0.02404, 0.02404, 0.02404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 40.0, 45.0, 1.125, 0.07643, 0.0621, 1.231, 0.1385, 0.01468, 1.2, 0.2, 120.0, 120.0, 0.0, 19.06, 5.246, 0.002055, 0.1802, 0.1802, 0.01138, 0.01138, 0.1562, 0.2083, 0.186, 0.009934, 0.0, 0.0, 14.0, 10.0, 40.0, 45.0, 1.125, 0.07643, 0.0621, 1.231, 0.1385, 0.01468, 1.2, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_38.mid",10.0, 10.0, 6.0, 1.0, 10.0, 0.0, 0.0, 1.0, 2.0, 4.0, 97.0, 3.58, 98.0, 2.0, 0.22, 0.22, 0.7727, 0.7727, 1.0, 1.0, 2.139, 3.102, 3.483, -0.3085, 0.561, 0.4307, 6.708, 7.067, 4.887, 0.0, 92.0, 8.0, 100.0, 4.0, 2.0, 1.657, 2.0, 1.0, 0.4949, 0.7755, 0.1212, 0.0303, 0.3838, 0.8788, 0.09091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.5104, 1.091, 1.795, 4.127, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.602, 2.602, 0.1054, 1.0, 2.0, 2.0, 0.22, 1.0, 0.78, 0.0, 0.0, 0.0, 0.25, 0.5, 0.445, 0.5, 0.78, 0.2821, 1.0, 0.1041, -1.585, 6.067, 3.125, 1.0, 3.85, 0.1142, 0.125, 0.01465, 0.02656, 0.02656, 0.02656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 12.0, 156.0, 40.0, 3.9, 0.057, 0.05375, 1.061, 0.1107, 0.01333, 1.333, 0.3333, 120.0, 120.0, 0.0, 19.22, 5.203, 0.09823, 0.1818, 0.1818, 0.01012, 0.01012, 0.1562, 0.2083, 0.1871, 0.009117, 0.0, 0.0, 14.0, 12.0, 156.0, 40.0, 3.9, 0.057, 0.05375, 1.061, 0.1107, 0.01333, 1.333, 0.3333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_39.mid",11.0, 11.0, 6.0, 1.0, 11.0, 0.0, 0.0, 1.0, 2.0, 5.0, 96.0, 3.75, 98.0, 2.0, 0.2, 0.2, 0.95, 0.95, 1.0, 1.0, 1.983, 3.839, 3.439, -0.1967, 1.368, 0.008723, 6.632, 5.624, 4.85, 0.0, 92.0, 8.0, 98.0, 2.0, 2.0, 1.677, 2.0, 1.0, 0.5051, 0.68, 0.1515, 0.06061, 0.3434, 0.8485, 0.09091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.5161, 1.081, 1.884, 3.988, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.585, 2.585, 0.08434, 1.0, 2.0, 2.0, 0.24, 1.0, 0.76, 0.0, 0.0, 0.0, 0.25, 0.5, 0.44, 0.5, 0.76, 0.3158, 1.0, 0.1073, -1.677, 5.704, 3.226, 2.0, 2.997, 0.1123, 0.125, 0.01749, 0.02693, 0.02693, 0.02693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 14.0, 40.0, 52.0, 1.3, 0.05392, 0.05392, 1.0, 0.1078, 0.01279, 1.214, 0.2857, 120.0, 120.0, 0.0, 19.34, 5.17, 0.1688, 0.1824, 0.1824, 0.01239, 0.01239, 0.1562, 0.2396, 0.1882, 0.0108, 0.0, 0.0, 17.0, 14.0, 40.0, 52.0, 1.3, 0.05392, 0.05392, 1.0, 0.1078, 0.01279, 1.214, 0.2857
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_4.mid",13.0, 12.0, 5.0, 0.0, 12.0, 0.0, 0.0, 1.0, 3.0, 2.0, 87.0, 5.15, 90.0, 6.0, 0.15, 0.15, 0.7333, 0.7333, 6.0, 6.0, 3.22, 3.227, 3.54, -0.382, 0.1395, -0.4661, 5.089, 5.33, 5.04, 0.0, 92.0, 8.0, 87.0, 3.0, 1.0, 1.566, 2.0, 1.0, 0.4646, 0.9348, 0.09091, 0.0303, 0.4646, 0.899, 0.06061, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5104, 1.091, 1.693, 4.049, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.61, 2.61, 0.12, 1.0, 2.0, 2.0, 0.23, 1.0, 0.77, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4425, 0.5, 0.77, 0.2987, 1.0, 0.1057, -1.631, 5.877, 2.703, 1.0, 2.737, 0.1144, 0.125, 0.01524, 0.0261, 0.0261, 0.0261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, 52.0, 62.0, 1.192, 0.06829, 0.06667, 1.024, 0.135, 0.01461, 1.167, 0.3333, 120.0, 120.0, 0.0, 19.16, 5.22, 0.05902, 0.181, 0.181, 0.009936, 0.009936, 0.1562, 0.2083, 0.1866, 0.009257, 0.0, 0.0, 16.0, 12.0, 52.0, 62.0, 1.192, 0.06829, 0.06667, 1.024, 0.135, 0.01461, 1.167, 0.3333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_40.mid",13.0, 12.0, 5.0, 0.0, 12.0, 0.0, 0.0, 1.0, 3.0, 4.0, 95.0, 4.86, 98.0, 2.0, 0.16, 0.16, 0.875, 0.875, 1.0, 1.0, 3.071, 3.568, 3.329, -1.036, 0.7232, 0.4146, 5.274, 4.896, 4.856, 0.0, 92.0, 8.0, 94.0, 10.0, 2.0, 1.677, 3.0, 1.0, 0.4646, 0.7391, 0.1919, 0.06061, 0.3434, 0.8081, 0.1313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.4946, 1.081, 1.895, 4.385, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.597, 2.597, 0.06239, 1.0, 2.0, 2.0, 0.23, 1.0, 0.77, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4425, 0.5, 0.77, 0.2987, 1.0, 0.1057, -1.631, 5.877, 2.778, 2.0, 2.87, 0.1144, 0.125, 0.01635, 0.0276, 0.0276, 0.0276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 11.0, 40.0, 45.0, 1.125, 0.07085, 0.0628, 1.128, 0.1337, 0.01413, 1.273, 0.1818, 120.0, 120.0, 0.0, 19.25, 5.195, 0.2014, 0.1822, 0.1822, 0.01275, 0.01275, 0.1562, 0.2292, 0.1872, 0.00976, 0.0, 0.0, 16.0, 11.0, 40.0, 45.0, 1.125, 0.07085, 0.0628, 1.128, 0.1337, 0.01413, 1.273, 0.1818
