,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_3.mid",48.0, 12.0, 0.0, 0.0, 60.0, 0.51, 0.45, 0.04, 3.0, 4.0, 51.0, 5.39, 62.0, 2.0, 0.05, 0.11, 0.8, 0.9091, 15.0, 5.0, 15.77, 3.513, 3.303, -0.5498, -0.5209, 0.08174, 5.631, 4.893, 4.971, 0.0, 61.0, 1.0, 16.0, 4.0, 2.0, 4.495, 5.0, 1.0, 0.1818, 0.9444, 0.3939, 0.0101, 0.1717, 0.3535, 0.2525, 0.0404, 0.1111, 0.07071, 0.07071, 0.05051, 0.0101, 0.0303, 0.7857, 0.01, 0.449, 1.508, 6.831, 6.111, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.692, 2.692, 0.6075, 2.0, 3.0, 3.0, 0.79, 1.0, 0.21, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2737, 0.25, 0.56, 0.4107, 1.0, 0.1277, 0.5578, 5.766, 1.724, 1.0, 1.039, 0.05042, 0.04167, 0.03653, 0.3034, 0.3034, 0.3034, 0.2917, 0.2917, 0.1689, 0.1689, 0.1458, 0.1458, 0.05557, 0.05557, 0.0, 0.0, 28.0, 28.0, 41.0, 43.0, 1.049, 0.03279, 0.03279, 1.0, 0.06557, 0.007923, 14.61, 0.2143, 120.0, 120.0, 0.0, 18.57, 5.384, 1.399, 0.1749, 0.1749, 0.07981, 0.07981, 0.01042, 0.25, 0.1294, 0.05189, 0.34, 0.0, 28.0, 28.0, 41.0, 43.0, 1.049, 0.03279, 0.03279, 1.0, 0.06557, 0.007923, 14.61, 0.2143
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_30.mid",45.0, 12.0, 1.0, 1.0, 67.0, 0.91, 0.09, 0.0, 3.0, 2.0, 20.0, 4.27, 0.0, 0.0, 0.15, 0.23, 0.4, 0.4783, 21.0, 9.0, 19.11, 3.623, 3.627, 0.2873, 0.2236, 0.1737, 5.942, 4.977, 5.189, 0.0, 56.0, 8.0, 4.0, 4.0, 1.0, 3.717, 6.0, 1.0, 0.1616, 0.875, 0.4646, 0.1414, 0.1616, 0.2727, 0.2424, 0.101, 0.08081, 0.05051, 0.06061, 0.0202, 0.0101, 0.0202, 0.7143, 0.01, 0.4353, 1.393, 5.836, 3.738, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.411, 2.411, 1.071, 2.0, 3.0, 3.0, 0.81, 1.0, 0.19, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2762, 0.25, 0.64, 0.2969, 1.0, 0.1182, 0.666, 6.197, 2.041, 1.0, 1.527, 0.05167, 0.04167, 0.03644, 0.331, 0.331, 0.331, 0.2917, 0.2917, 0.1701, 0.1701, 0.1667, 0.1667, 0.05631, 0.05631, 0.0, 0.0, 28.0, 17.0, 43.0, 49.0, 1.14, 0.04252, 0.02721, 1.563, 0.06973, 0.007902, 17.24, 0.2353, 120.0, 120.0, 0.0, 20.74, 4.822, 2.318, 0.1972, 0.1972, 0.076, 0.076, 0.01042, 0.2604, 0.1387, 0.05064, 0.23, 0.0, 28.0, 17.0, 43.0, 49.0, 1.14, 0.04252, 0.02721, 1.563, 0.06973, 0.007902, 17.24, 0.2353
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_31.mid",49.0, 12.0, 1.0, 1.0, 70.0, 0.92, 0.08, 0.0, 4.0, 1.0, 22.0, 4.06, 0.0, 0.0, 0.21, 0.27, 0.1905, 0.3333, 5.0, 5.0, 20.47, 3.637, 4.006, 0.1729, 0.04949, 0.9735, 5.114, 5.022, 4.852, 0.0, 57.0, 9.0, 6.0, 6.0, 3.0, 4.172, 6.0, 2.0, 0.1414, 0.9286, 0.4141, 0.1111, 0.1313, 0.2525, 0.1919, 0.1111, 0.08081, 0.101, 0.1212, 0.0, 0.0101, 0.0202, 2.8, 0.0, 0.4545, 1.257, 5.814, 4.721, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.204, 2.204, 0.432, 2.0, 3.0, 2.0, 0.72, 1.0, 0.28, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3063, 0.25, 0.61, 0.459, 1.0, 0.1273, 1.325, 5.213, 1.961, 1.0, 1.311, 0.0525, 0.04167, 0.03668, 0.3379, 0.3379, 0.3379, 0.3125, 0.3125, 0.1781, 0.1781, 0.1667, 0.1667, 0.0574, 0.0574, 0.0, 0.0, 25.0, 20.0, 41.0, 51.0, 1.244, 0.04151, 0.03774, 1.1, 0.07925, 0.008123, 15.6, 0.25, 120.0, 120.0, 0.0, 22.69, 4.408, 0.4942, 0.2165, 0.2165, 0.07578, 0.07578, 0.04167, 0.25, 0.1502, 0.04807, 0.18, 0.0, 25.0, 20.0, 41.0, 51.0, 1.244, 0.04151, 0.03774, 1.1, 0.07925, 0.008123, 15.6, 0.25
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_32.mid",58.0, 12.0, 0.0, 0.0, 90.0, 0.46, 0.3, 0.24, 2.0, 3.0, 48.0, 4.64, 0.0, 1.0, 0.04, 0.13, 1.0, 1.0, 2.0, 4.0, 28.82, 3.32, 3.653, -1.099, -0.3253, -0.4271, 4.966, 5.164, 4.926, 0.0, 77.0, 5.0, 2.0, 2.0, 2.0, 4.354, 4.0, 1.0, 0.1717, 0.9412, 0.3535, 0.07071, 0.1616, 0.3333, 0.1717, 0.08081, 0.09091, 0.07071, 0.1313, 0.0303, 0.0, 0.0202, 0.5455, 0.0, 0.4674, 1.438, 6.656, 4.4, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.271, 2.271, 0.549, 2.0, 3.0, 3.0, 0.74, 1.0, 0.26, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2963, 0.25, 0.59, 0.4407, 1.0, 0.1289, 1.076, 5.346, 2.0, 1.0, 1.75, 0.05229, 0.04167, 0.03547, 0.3221, 0.3221, 0.3221, 0.3125, 0.3125, 0.1701, 0.1701, 0.1667, 0.1667, 0.05108, 0.05108, 0.0, 0.0, 27.0, 17.0, 44.0, 49.0, 1.114, 0.04188, 0.03141, 1.333, 0.0733, 0.00803, 10.12, 0.1176, 120.0, 120.0, 0.0, 22.02, 4.541, 0.8951, 0.2096, 0.2096, 0.07774, 0.07774, 0.05208, 0.2604, 0.1493, 0.05067, 0.17, 0.0, 27.0, 17.0, 44.0, 49.0, 1.114, 0.04188, 0.03141, 1.333, 0.0733, 0.00803, 10.12, 0.1176
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_33.mid",50.0, 12.0, 0.0, 0.0, 74.0, 0.9, 0.09, 0.01, 3.0, 3.0, 27.0, 5.37, 29.0, 4.0, 0.05, 0.11, 0.8, 1.0, 29.0, 4.0, 17.29, 3.518, 3.485, 0.425, 0.3155, 0.06025, 6.344, 5.024, 5.076, 0.0, 64.0, 4.0, 0.0, 0.0, 1.0, 4.566, 4.0, 2.0, 0.1515, 0.9333, 0.4545, 0.08081, 0.1515, 0.2525, 0.2222, 0.06061, 0.101, 0.06061, 0.1111, 0.08081, 0.0101, 0.0202, 1.75, 0.01, 0.3956, 1.569, 7.621, 5.553, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.514, 2.514, 0.5358, 2.0, 3.0, 3.0, 0.78, 1.0, 0.22, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2775, 0.25, 0.56, 0.3929, 1.0, 0.1288, 0.6404, 5.659, 2.083, 1.0, 1.648, 0.05, 0.04167, 0.03627, 0.319, 0.319, 0.319, 0.3125, 0.3125, 0.1657, 0.1657, 0.1458, 0.1458, 0.05662, 0.05662, 0.0, 0.0, 26.0, 18.0, 43.0, 41.0, 1.049, 0.04376, 0.03241, 1.35, 0.07618, 0.008098, 10.83, 0.2222, 120.0, 120.0, 0.0, 19.89, 5.029, 1.138, 0.1888, 0.1888, 0.07774, 0.07774, 0.04167, 0.2812, 0.1354, 0.05163, 0.27, 0.0, 26.0, 18.0, 43.0, 41.0, 1.049, 0.04376, 0.03241, 1.35, 0.07618, 0.008098, 10.83, 0.2222
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_34.mid",43.0, 12.0, 0.0, 0.0, 52.0, 0.14, 0.54, 0.32, 2.0, 4.0, 66.0, 4.68, 61.0, 0.0, 0.06, 0.15, 0.8333, 0.8667, 2.0, 1.0, 11.79, 3.676, 3.482, -0.07122, 0.555, -0.1723, 5.822, 5.027, 5.042, 0.0, 59.0, 11.0, 52.0, 4.0, 3.0, 4.152, 6.0, 2.0, 0.1717, 0.8235, 0.4343, 0.09091, 0.1414, 0.2626, 0.2121, 0.1111, 0.101, 0.07071, 0.09091, 0.05051, 0.0101, 0.0, 4.25, 0.01, 0.4667, 1.636, 7.218, 4.185, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.04, 3.04, 1.502, 2.0, 3.0, 3.0, 0.85, 1.0, 0.15, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2425, 0.25, 0.49, 0.7347, 1.0, 0.1229, -0.1831, 6.523, 1.852, 1.0, 1.323, 0.04604, 0.04167, 0.03594, 0.2951, 0.2951, 0.2951, 0.3333, 0.3333, 0.1645, 0.1645, 0.1458, 0.1458, 0.06007, 0.06007, 0.0, 0.0, 29.0, 22.0, 43.0, 41.0, 1.049, 0.03747, 0.03101, 1.208, 0.06848, 0.007857, 10.59, 0.1364, 120.0, 120.0, 0.0, 16.45, 6.08, 1.219, 0.1535, 0.1535, 0.07867, 0.07867, 0.03125, 0.2292, 0.1159, 0.05329, 0.43, 0.0, 29.0, 22.0, 43.0, 41.0, 1.049, 0.03747, 0.03101, 1.208, 0.06848, 0.007857, 10.59, 0.1364
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_35.mid",44.0, 12.0, 1.0, 1.0, 70.0, 0.74, 0.26, 0.0, 2.0, 3.0, 28.0, 4.13, 0.0, 0.0, 0.2, 0.25, 0.3, 0.48, 5.0, 2.0, 25.77, 3.606, 3.855, 0.5087, 0.1082, 1.019, 4.535, 4.856, 4.939, 0.0, 61.0, 1.0, 7.0, 7.0, 5.0, 3.899, 4.0, 5.0, 0.202, 0.8, 0.4141, 0.1616, 0.09091, 0.2525, 0.1414, 0.202, 0.05051, 0.07071, 0.07071, 0.0303, 0.0, 0.0202, 0.75, 0.01, 0.4337, 1.317, 5.968, 3.569, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.3, 2.3, 0.297, 2.0, 3.0, 2.0, 0.76, 1.0, 0.24, 0.0, 0.0, 0.0, 0.125, 0.5, 0.295, 0.25, 0.64, 0.375, 1.0, 0.1225, 1.102, 5.605, 1.818, 1.0, 1.249, 0.05583, 0.04167, 0.03871, 0.3436, 0.3436, 0.3436, 0.3125, 0.3125, 0.1716, 0.1716, 0.1667, 0.1667, 0.05867, 0.05867, 0.0, 0.0, 30.0, 30.0, 44.0, 51.0, 1.159, 0.03442, 0.03442, 1.0, 0.06884, 0.008139, 12.0, 0.2333, 120.0, 120.0, 0.0, 21.74, 4.6, 0.3321, 0.2071, 0.2071, 0.07148, 0.07148, 0.02083, 0.2396, 0.1427, 0.04519, 0.19, 0.0, 30.0, 30.0, 44.0, 51.0, 1.159, 0.03442, 0.03442, 1.0, 0.06884, 0.008139, 12.0, 0.2333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_36.mid",49.0, 12.0, 0.0, 0.0, 62.0, 0.89, 0.11, 0.0, 2.0, 2.0, 34.0, 5.63, 29.0, 8.0, 0.07, 0.16, 0.8571, 0.8125, 3.0, 3.0, 14.21, 3.308, 3.536, 0.3526, -0.3356, -0.7041, 5.953, 5.103, 5.043, 0.0, 61.0, 1.0, 13.0, 1.0, 2.0, 4.222, 4.0, 1.0, 0.2121, 0.7619, 0.3232, 0.0404, 0.1616, 0.3737, 0.1717, 0.1212, 0.06061, 0.05051, 0.1111, 0.0404, 0.0202, 0.0101, 1.833, 0.0, 0.4316, 1.61, 7.068, 6.31, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.617, 2.617, 0.4971, 2.0, 3.0, 3.0, 0.78, 1.0, 0.22, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2812, 0.25, 0.59, 0.3729, 1.0, 0.1261, 0.7435, 5.714, 1.667, 1.0, 1.145, 0.04854, 0.04167, 0.03467, 0.3015, 0.3015, 0.3015, 0.2917, 0.2917, 0.1689, 0.1689, 0.1458, 0.1458, 0.05736, 0.05736, 0.0, 0.0, 26.0, 26.0, 41.0, 46.0, 1.122, 0.03302, 0.03145, 1.05, 0.06447, 0.008015, 6.115, 0.1538, 120.0, 120.0, 0.0, 19.1, 5.234, 0.8716, 0.1803, 0.1803, 0.07261, 0.07261, 0.05208, 0.2292, 0.1334, 0.04806, 0.3, 0.0, 26.0, 26.0, 41.0, 46.0, 1.122, 0.03302, 0.03145, 1.05, 0.06447, 0.008015, 6.115, 0.1538
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_37.mid",48.0, 12.0, 1.0, 0.0, 69.0, 0.87, 0.13, 0.0, 3.0, 2.0, 32.0, 5.28, 0.0, 0.0, 0.09, 0.15, 0.5556, 0.7333, 41.0, 7.0, 20.06, 3.593, 3.671, -1.041, -0.6011, 0.03269, 4.919, 4.9, 4.904, 0.0, 58.0, 10.0, 17.0, 5.0, 1.0, 4.556, 6.0, 1.0, 0.1313, 1.0, 0.4545, 0.1212, 0.1313, 0.2626, 0.1818, 0.0202, 0.101, 0.07071, 0.1616, 0.05051, 0.0202, 0.0101, 0.6364, 0.01, 0.4253, 1.554, 7.911, 3.85, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.414, 2.414, 1.041, 2.0, 3.0, 3.0, 0.75, 1.0, 0.25, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2913, 0.25, 0.58, 0.431, 1.0, 0.1294, 0.9563, 5.413, 2.083, 2.0, 1.471, 0.05542, 0.04167, 0.03783, 0.3129, 0.3129, 0.3129, 0.2917, 0.2917, 0.1679, 0.1679, 0.1667, 0.1667, 0.05469, 0.05469, 0.0, 0.0, 29.0, 29.0, 43.0, 40.0, 1.075, 0.03419, 0.03077, 1.111, 0.06496, 0.007861, 11.97, 0.1379, 120.0, 120.0, 0.0, 20.71, 4.829, 2.292, 0.1961, 0.1961, 0.08085, 0.08085, 0.02083, 0.2708, 0.1423, 0.05418, 0.23, 0.0, 29.0, 29.0, 43.0, 40.0, 1.075, 0.03419, 0.03077, 1.111, 0.06496, 0.007861, 11.97, 0.1379
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_38.mid",51.0, 12.0, 1.0, 0.0, 66.0, 0.92, 0.08, 0.0, 3.0, 3.0, 25.0, 5.06, 0.0, 0.0, 0.1, 0.17, 0.5, 0.7647, 23.0, 5.0, 17.22, 3.431, 3.796, -0.1846, 0.05246, 0.1422, 5.611, 5.168, 4.876, 0.0, 56.0, 8.0, 5.0, 5.0, 1.0, 4.475, 3.0, 1.0, 0.1818, 0.7778, 0.3535, 0.07071, 0.1818, 0.3232, 0.1616, 0.1212, 0.08081, 0.07071, 0.07071, 0.0303, 0.0202, 0.05051, 1.0, 0.01, 0.413, 1.533, 7.3, 4.265, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.437, 2.437, 1.133, 2.0, 3.0, 3.0, 0.8, 1.0, 0.2, 0.0, 0.0, 0.0, 0.125, 0.5, 0.275, 0.25, 0.6, 0.3333, 1.0, 0.1231, 0.6093, 5.964, 2.128, 2.0, 1.498, 0.05417, 0.0625, 0.03578, 0.3168, 0.3168, 0.3168, 0.2917, 0.2917, 0.167, 0.167, 0.1667, 0.1667, 0.05564, 0.05564, 0.0, 0.0, 31.0, 23.0, 40.0, 42.0, 1.05, 0.0371, 0.03373, 1.1, 0.07083, 0.008191, 8.261, 0.1739, 120.0, 120.0, 0.0, 20.52, 4.873, 2.326, 0.195, 0.195, 0.07862, 0.07862, 0.01042, 0.3021, 0.1402, 0.05341, 0.28, 0.0, 31.0, 23.0, 40.0, 42.0, 1.05, 0.0371, 0.03373, 1.1, 0.07083, 0.008191, 8.261, 0.1739
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_39.mid",54.0, 12.0, 0.0, 0.0, 77.0, 0.62, 0.34, 0.04, 2.0, 3.0, 40.0, 5.14, 0.0, 0.0, 0.04, 0.15, 1.0, 0.8667, 14.0, 9.0, 23.09, 3.632, 3.492, -0.5327, 0.1156, 0.6701, 4.873, 4.904, 5.193, 0.0, 62.0, 2.0, 4.0, 4.0, 2.0, 4.384, 6.0, 1.0, 0.1414, 0.9286, 0.4848, 0.09091, 0.101, 0.2424, 0.2626, 0.07071, 0.1212, 0.05051, 0.07071, 0.0404, 0.0303, 0.0202, 1.0, 0.01, 0.4222, 1.552, 7.414, 5.121, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.583, 2.583, 0.4879, 2.0, 3.0, 3.0, 0.78, 1.0, 0.22, 0.0, 0.0, 0.0, 0.125, 0.5, 0.275, 0.25, 0.54, 0.4444, 1.0, 0.1306, 0.5745, 5.625, 1.754, 1.0, 1.214, 0.05208, 0.04167, 0.03704, 0.3111, 0.3111, 0.3111, 0.2917, 0.2917, 0.1786, 0.1786, 0.1667, 0.1667, 0.05588, 0.05588, 0.0, 0.0, 26.0, 17.0, 43.0, 47.0, 1.093, 0.04094, 0.03465, 1.182, 0.07559, 0.008147, 7.941, 0.1765, 120.0, 120.0, 0.0, 19.35, 5.167, 1.211, 0.1835, 0.1835, 0.08184, 0.08184, 0.03125, 0.2917, 0.1333, 0.05414, 0.29, 0.0, 26.0, 17.0, 43.0, 47.0, 1.093, 0.04094, 0.03465, 1.182, 0.07559, 0.008147, 7.941, 0.1765
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_4.mid",56.0, 12.0, 0.0, 1.0, 81.0, 0.06, 0.21, 0.73, 3.0, 4.0, 96.0, 5.75, 127.0, 7.0, 0.08, 0.2, 0.5, 0.5, 60.0, 6.0, 25.31, 3.27, 3.508, -0.8166, -0.2293, 0.1796, 4.903, 5.178, 4.947, 0.0, 69.0, 9.0, 115.0, 7.0, 2.0, 3.939, 5.0, 1.0, 0.202, 0.75, 0.3636, 0.08081, 0.1515, 0.3535, 0.2121, 0.1111, 0.06061, 0.0202, 0.09091, 0.0303, 0.0202, 0.0202, 0.9091, 0.0, 0.4945, 1.569, 6.517, 4.323, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.409, 3.409, 0.4796, 2.0, 3.0, 2.0, 0.87, 1.0, 0.13, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2387, 0.25, 0.52, 0.6731, 1.0, 0.1166, -0.2894, 6.945, 1.724, 1.0, 1.196, 0.03854, 0.04167, 0.02892, 0.2493, 0.2493, 0.2493, 0.3125, 0.3125, 0.1512, 0.1512, 0.1458, 0.1458, 0.05563, 0.05563, 0.0, 0.0, 22.0, 20.0, 41.0, 46.0, 1.122, 0.03623, 0.03623, 1.0, 0.07246, 0.007931, 12.9, 0.3, 120.0, 120.0, 0.0, 14.67, 6.818, 0.9851, 0.1359, 0.1359, 0.06599, 0.06599, 0.03125, 0.2396, 0.1101, 0.04871, 0.46, 0.0, 22.0, 20.0, 41.0, 46.0, 1.122, 0.03623, 0.03623, 1.0, 0.07246, 0.007931, 12.9, 0.3
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_40.mid",47.0, 12.0, 0.0, 0.0, 75.0, 0.86, 0.11, 0.03, 2.0, 4.0, 36.0, 5.42, 19.0, 11.0, 0.05, 0.13, 1.0, 0.9231, 16.0, 10.0, 17.05, 3.788, 3.522, 0.1514, 0.3327, 0.3577, 5.961, 4.804, 4.983, 0.0, 72.0, 0.0, 9.0, 9.0, 2.0, 4.475, 4.0, 2.0, 0.1919, 0.6842, 0.4949, 0.08081, 0.101, 0.2929, 0.2323, 0.07071, 0.07071, 0.08081, 0.05051, 0.09091, 0.0101, 0.0202, 0.7692, 0.0, 0.4396, 1.625, 7.732, 4.656, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.546, 2.546, 0.7823, 2.0, 3.0, 3.0, 0.75, 1.0, 0.25, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2762, 0.25, 0.46, 0.6304, 1.0, 0.1402, 0.5616, 5.254, 1.639, 1.0, 1.111, 0.04771, 0.04167, 0.03726, 0.33, 0.33, 0.33, 0.3125, 0.3125, 0.1759, 0.1759, 0.1667, 0.1667, 0.05572, 0.05572, 0.0, 0.0, 27.0, 27.0, 40.0, 42.0, 1.05, 0.03236, 0.03082, 1.05, 0.06317, 0.007998, 7.074, 0.1111, 120.0, 120.0, 0.0, 19.64, 5.093, 1.405, 0.1859, 0.1859, 0.08595, 0.08595, 0.02083, 0.2604, 0.1316, 0.05789, 0.31, 0.0, 27.0, 27.0, 40.0, 42.0, 1.05, 0.03236, 0.03082, 1.05, 0.06317, 0.007998, 7.074, 0.1111
