,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_22.mid",47.0, 12.0, 0.0, 0.0, 57.0, 0.34, 0.33, 0.33, 2.0, 4.0, 61.0, 6.0, 76.0, 4.0, 0.07, 0.13, 0.7143, 1.0, 5.0, 4.0, 16.44, 3.482, 3.393, -0.8541, 0.0, 0.3536, 5.171, 5.086, 5.029, 0.0, 59.0, 11.0, 27.0, 3.0, 4.0, 3.919, 4.0, 2.0, 0.1818, 0.9444, 0.4848, 0.08081, 0.1111, 0.2828, 0.3232, 0.08081, 0.06061, 0.06061, 0.07071, 0.0101, 0.0, 0.0303, 0.7778, 0.13, 0.4615, 1.542, 6.407, 5.292, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.611, 4.611, 0.6861, 2.0, 3.0, 2.0, 0.96, 1.0, 0.04, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1812, 0.125, 0.63, 1.0, 0.0, 0.08772, 1.924, 10.83, 2.273, 2.0, 1.835, 0.04708, 0.04167, 0.0367, 0.3237, 0.3237, 0.3237, 0.2083, 0.2083, 0.131, 0.131, 0.125, 0.125, 0.02701, 0.02701, 0.0, 0.0, 27.0, 27.0, 43.0, 41.0, 1.049, 0.03256, 0.03163, 1.029, 0.06419, 0.007488, 13.85, 0.1852, 120.0, 120.0, 0.0, 10.84, 9.222, 5.632, 0.09712, 0.09712, 0.05309, 0.05309, 0.0, 0.2292, 0.07333, 0.048, 0.72, 0.0, 27.0, 27.0, 43.0, 41.0, 1.049, 0.03256, 0.03163, 1.029, 0.06419, 0.007488, 13.85, 0.1852
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_23.mid",50.0, 12.0, 0.0, 0.0, 77.0, 0.74, 0.2, 0.06, 4.0, 2.0, 43.0, 5.69, 40.0, 5.0, 0.05, 0.12, 1.0, 1.0, 23.0, 4.0, 17.45, 3.332, 3.452, 0.4694, -0.2791, 0.09559, 5.588, 4.946, 4.919, 0.0, 85.0, 1.0, 17.0, 5.0, 4.0, 3.556, 5.0, 2.0, 0.2121, 0.8095, 0.4646, 0.07071, 0.1414, 0.3131, 0.3535, 0.1111, 0.0303, 0.0101, 0.08081, 0.0303, 0.0, 0.0, 0.6667, 0.1, 0.4565, 1.673, 6.236, 3.73, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.688, 4.688, 0.343, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1737, 0.125, 0.67, 1.0, 0.0, 0.08121, 1.801, 11.82, 2.083, 2.0, 1.582, 0.04542, 0.04167, 0.03097, 0.3105, 0.3105, 0.3105, 0.1875, 0.1875, 0.1332, 0.1332, 0.125, 0.125, 0.02494, 0.02494, 0.0, 0.0, 26.0, 32.0, 41.0, 44.0, 1.073, 0.03005, 0.03005, 1.0, 0.06009, 0.007471, 13.97, 0.2188, 120.0, 120.0, 0.0, 10.67, 9.375, 5.587, 0.09554, 0.09554, 0.04704, 0.04704, 0.01042, 0.2187, 0.07354, 0.04434, 0.76, 0.0, 26.0, 32.0, 41.0, 44.0, 1.073, 0.03005, 0.03005, 1.0, 0.06009, 0.007471, 13.97, 0.2188
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_24.mid",28.0, 12.0, 0.0, 0.0, 40.0, 0.21, 0.76, 0.03, 2.0, 3.0, 60.0, 5.46, 57.0, 1.0, 0.08, 0.11, 1.0, 1.0, 6.0, 8.0, 6.594, 3.421, 3.239, 0.08189, -0.4735, -0.5001, 7.633, 4.918, 5.054, 0.0, 86.0, 2.0, 51.0, 3.0, 3.0, 3.367, 6.0, 1.0, 0.2041, 0.85, 0.551, 0.1122, 0.1327, 0.2449, 0.3776, 0.102, 0.08163, 0.04082, 0.0102, 0.02041, 0.0, 0.0102, 1.176, 0.2, 0.4943, 1.45, 5.383, 5.411, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 5.112, 5.112, 0.2598, 2.0, 3.0, 2.0, 0.96, 1.0, 0.04, 0.0, 0.0, 0.0, 0.125, 0.5, 0.175, 0.125, 0.68, 1.0, 0.0, 0.08704, 1.723, 11.68, 2.041, 1.0, 1.744, 0.06292, 0.0625, 0.04114, 0.3546, 0.3546, 0.3546, 0.25, 0.25, 0.1393, 0.1393, 0.125, 0.125, 0.03721, 0.03721, 0.0, 0.0, 25.0, 25.0, 41.0, 43.0, 1.049, 0.03223, 0.03049, 1.057, 0.06272, 0.007606, 11.92, 0.2, 120.0, 120.0, 0.0, 9.781, 10.22, 0.3014, 0.08844, 0.08844, 0.05066, 0.05066, 0.0, 0.1875, 0.06313, 0.05079, 0.78, 0.0, 25.0, 25.0, 41.0, 43.0, 1.049, 0.03223, 0.03049, 1.057, 0.06272, 0.007606, 11.92, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_25.mid",35.0, 12.0, 0.0, 0.0, 48.0, 0.39, 0.61, 0.0, 4.0, 5.0, 56.0, 5.6, 65.0, 6.0, 0.08, 0.11, 0.625, 1.0, 11.0, 1.0, 9.597, 3.111, 3.593, -0.4751, -0.3858, -0.2338, 6.86, 5.237, 4.857, 0.0, 50.0, 2.0, 38.0, 2.0, 4.0, 3.859, 5.0, 3.0, 0.1919, 0.8947, 0.4646, 0.09091, 0.1717, 0.3131, 0.303, 0.07071, 0.06061, 0.0101, 0.08081, 0.0303, 0.0303, 0.0101, 0.5789, 0.16, 0.4667, 1.667, 6.778, 4.935, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.364, 4.364, 0.2896, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1812, 0.125, 0.61, 1.0, 0.0, 0.08214, 2.054, 10.73, 1.961, 1.0, 1.587, 0.05417, 0.04167, 0.03698, 0.3145, 0.3145, 0.3145, 0.1875, 0.1875, 0.1263, 0.1263, 0.125, 0.125, 0.02576, 0.02576, 0.0, 0.0, 25.0, 25.0, 41.0, 49.0, 1.195, 0.03462, 0.03363, 1.029, 0.06825, 0.007655, 14.8, 0.2, 120.0, 120.0, 0.0, 11.46, 8.727, 0.9593, 0.1031, 0.1031, 0.05614, 0.05614, 0.0, 0.3021, 0.07854, 0.0566, 0.65, 0.0, 25.0, 25.0, 41.0, 49.0, 1.195, 0.03462, 0.03363, 1.029, 0.06825, 0.007655, 14.8, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_26.mid",42.0, 12.0, 0.0, 0.0, 50.0, 0.34, 0.45, 0.21, 3.0, 3.0, 60.0, 5.36, 69.0, 5.0, 0.08, 0.15, 0.875, 0.8667, 2.0, 2.0, 13.24, 3.01, 3.65, -1.151, 0.3588, -0.4274, 5.086, 5.186, 4.831, 0.0, 86.0, 2.0, 45.0, 9.0, 2.0, 3.796, 6.0, 1.0, 0.1735, 0.7647, 0.449, 0.09184, 0.1224, 0.2959, 0.2653, 0.08163, 0.1224, 0.06122, 0.04082, 0.03061, 0.0, 0.0102, 1.0, 0.17, 0.4944, 1.435, 5.726, 4.149, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.99, 4.99, 0.3754, 2.0, 3.0, 2.0, 0.98, 1.0, 0.02, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1737, 0.125, 0.65, 1.0, 0.0, 0.07516, 1.946, 11.21, 1.961, 1.0, 1.574, 0.05417, 0.04167, 0.03906, 0.3347, 0.3347, 0.3347, 0.2708, 0.2708, 0.1374, 0.1374, 0.125, 0.125, 0.04025, 0.04025, 0.0, 0.0, 27.0, 21.0, 43.0, 41.0, 1.049, 0.03814, 0.02884, 1.323, 0.06698, 0.007603, 11.33, 0.1429, 120.0, 120.0, 0.0, 10.02, 9.979, 5.844, 0.0912, 0.0912, 0.04685, 0.04685, 0.0, 0.1875, 0.06667, 0.0477, 0.71, 0.0, 27.0, 21.0, 43.0, 41.0, 1.049, 0.03814, 0.02884, 1.323, 0.06698, 0.007603, 11.33, 0.1429
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_27.mid",43.0, 12.0, 0.0, 0.0, 49.0, 0.14, 0.46, 0.4, 3.0, 5.0, 69.0, 4.84, 60.0, 4.0, 0.05, 0.12, 1.0, 1.0, 7.0, 2.0, 12.46, 3.277, 3.49, 0.1541, 0.7689, 0.1719, 5.391, 5.095, 4.907, 0.0, 86.0, 2.0, 43.0, 7.0, 2.0, 3.222, 5.0, 2.0, 0.2323, 0.6957, 0.3838, 0.08081, 0.1515, 0.3838, 0.2727, 0.1212, 0.06061, 0.0303, 0.05051, 0.0, 0.0, 0.0, 0.6875, 0.12, 0.4835, 1.685, 5.796, 4.667, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 5.117, 5.117, 0.1665, 2.0, 3.0, 2.0, 0.98, 1.0, 0.02, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1663, 0.125, 0.71, 1.0, 0.0, 0.07337, 1.687, 12.85, 2.439, 1.0, 3.186, 0.05229, 0.04167, 0.03608, 0.3614, 0.3614, 0.3614, 0.1875, 0.1875, 0.1333, 0.1333, 0.125, 0.125, 0.02874, 0.02874, 0.0, 0.0, 28.0, 28.0, 43.0, 47.0, 1.093, 0.0338, 0.03206, 1.054, 0.06586, 0.00757, 8.071, 0.25, 120.0, 120.0, 0.0, 9.771, 10.23, 0.1068, 0.08733, 0.08733, 0.04279, 0.04279, 0.0, 0.1875, 0.0624, 0.04249, 0.83, 0.0, 28.0, 28.0, 43.0, 47.0, 1.093, 0.0338, 0.03206, 1.054, 0.06586, 0.00757, 8.071, 0.25
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_28.mid",22.0, 12.0, 3.0, 0.0, 31.0, 0.01, 0.94, 0.05, 3.0, 3.0, 64.0, 5.06, 63.0, 3.0, 0.16, 0.17, 0.75, 0.7059, 2.0, 1.0, 4.866, 3.281, 3.783, 0.3576, 0.05486, -0.8723, 8.489, 5.099, 4.693, 0.0, 44.0, 8.0, 55.0, 7.0, 1.0, 3.061, 5.0, 3.0, 0.2121, 0.8571, 0.4444, 0.08081, 0.2121, 0.3434, 0.3333, 0.1616, 0.0404, 0.0202, 0.0101, 0.0, 0.0101, 0.0, 0.8333, 0.16, 0.5165, 1.596, 5.175, 4.655, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.938, 4.938, 0.119, 2.0, 3.0, 2.0, 0.98, 1.0, 0.02, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1675, 0.125, 0.7, 1.0, 0.0, 0.07373, 1.729, 12.53, 2.128, 1.0, 1.941, 0.05812, 0.0625, 0.03749, 0.3879, 0.3879, 0.3879, 0.2708, 0.2708, 0.1341, 0.1341, 0.125, 0.125, 0.03757, 0.03757, 0.0, 0.0, 27.0, 20.0, 51.0, 47.0, 1.085, 0.03805, 0.03097, 1.229, 0.06903, 0.007645, 14.85, 0.15, 120.0, 120.0, 0.0, 10.12, 9.877, 5.789, 0.09028, 0.09028, 0.04487, 0.04487, 0.0, 0.1979, 0.06198, 0.04708, 0.78, 0.0, 27.0, 20.0, 51.0, 47.0, 1.085, 0.03805, 0.03097, 1.229, 0.06903, 0.007645, 14.85, 0.15
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_29.mid",32.0, 12.0, 1.0, 0.0, 41.0, 0.0, 0.37, 0.63, 3.0, 3.0, 79.0, 6.33, 71.0, 9.0, 0.1, 0.15, 0.8, 0.8, 2.0, 2.0, 9.821, 3.458, 3.22, -0.5224, -0.5812, -0.08386, 4.99, 4.961, 5.06, 0.0, 87.0, 3.0, 92.0, 8.0, 2.0, 4.061, 5.0, 1.0, 0.1735, 0.8824, 0.4592, 0.08163, 0.09184, 0.2653, 0.2959, 0.1429, 0.06122, 0.05102, 0.05102, 0.0102, 0.0102, 0.03061, 1.071, 0.17, 0.4889, 1.406, 6.109, 5.137, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.633, 4.633, 0.4456, 2.0, 3.0, 2.0, 0.96, 1.0, 0.04, 0.0, 0.0, 0.0, 0.125, 0.5, 0.18, 0.125, 0.64, 1.0, 0.0, 0.08762, 1.883, 10.98, 2.778, 2.0, 3.163, 0.055, 0.04167, 0.04011, 0.3301, 0.3301, 0.3301, 0.2917, 0.2917, 0.1367, 0.1367, 0.125, 0.125, 0.04097, 0.04097, 0.0, 0.0, 26.0, 18.0, 41.0, 43.0, 1.049, 0.03947, 0.02726, 1.448, 0.06673, 0.007654, 12.0, 0.1667, 120.0, 120.0, 0.0, 10.79, 9.266, 5.504, 0.09853, 0.09853, 0.055, 0.055, 0.0, 0.25, 0.07229, 0.05492, 0.72, 0.0, 26.0, 18.0, 41.0, 43.0, 1.049, 0.03947, 0.02726, 1.448, 0.06673, 0.007654, 12.0, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_3.mid",25.0, 12.0, 3.0, 0.0, 36.0, 0.11, 0.83, 0.06, 4.0, 4.0, 61.0, 5.06, 60.0, 6.0, 0.1, 0.12, 0.9, 1.0, 1.0, 3.0, 5.925, 3.44, 3.328, -0.03038, 0.05232, 0.1622, 7.496, 5.168, 5.126, 0.0, 40.0, 4.0, 61.0, 1.0, 4.0, 3.909, 5.0, 2.0, 0.2323, 0.7826, 0.5354, 0.07071, 0.09091, 0.2727, 0.3737, 0.09091, 0.07071, 0.05051, 0.0101, 0.0101, 0.0202, 0.0303, 0.6087, 0.1, 0.5652, 1.586, 6.534, 5.704, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.49, 4.49, 0.06903, 3.0, 4.0, 2.0, 0.97, 0.99, 0.03, 0.0, 0.0, 0.01, 0.125, 0.75, 0.1775, 0.125, 0.66, 1.0, 0.0, 0.09431, 1.67, 20.78, 2.174, 1.0, 1.992, 0.04438, 0.02083, 0.03834, 0.3255, 0.3255, 0.3255, 0.25, 0.25, 0.1369, 0.1369, 0.125, 0.125, 0.03515, 0.03515, 0.0, 0.0, 27.0, 31.0, 40.0, 44.0, 1.1, 0.03167, 0.02879, 1.1, 0.06046, 0.007562, 14.97, 0.09677, 120.0, 120.0, 0.0, 11.14, 8.98, 0.3316, 0.1005, 0.1005, 0.05289, 0.05289, 0.0, 0.3125, 0.0751, 0.05237, 0.71, 0.0, 27.0, 31.0, 40.0, 44.0, 1.1, 0.03167, 0.02879, 1.1, 0.06046, 0.007562, 14.97, 0.09677
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_30.mid",52.0, 12.0, 0.0, 0.0, 82.0, 0.01, 0.19, 0.8, 2.0, 4.0, 85.0, 5.61, 79.0, 8.0, 0.06, 0.11, 1.0, 1.0, 1.0, 1.0, 18.59, 3.507, 3.631, 0.6083, -0.3336, 0.2561, 5.666, 4.916, 4.821, 0.0, 45.0, 9.0, 114.0, 6.0, 3.0, 3.667, 5.0, 1.0, 0.1717, 1.0, 0.4646, 0.06061, 0.1515, 0.303, 0.3434, 0.101, 0.08081, 0.0303, 0.05051, 0.0101, 0.0101, 0.0101, 1.0, 0.15, 0.6022, 1.824, 6.863, 4.634, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 5.047, 5.047, 0.9382, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.16, 0.125, 0.78, 1.0, 0.0, 0.07761, 1.353, 15.36, 2.941, 1.0, 3.741, 0.05521, 0.0625, 0.03703, 0.387, 0.387, 0.387, 0.1667, 0.1667, 0.1306, 0.1306, 0.125, 0.125, 0.02582, 0.02582, 0.0, 0.0, 24.0, 24.0, 43.0, 41.0, 1.049, 0.03271, 0.02741, 1.194, 0.06012, 0.00722, 17.71, 0.125, 120.0, 120.0, 0.0, 9.906, 10.09, 0.2645, 0.08891, 0.08891, 0.05076, 0.05076, 0.0, 0.2708, 0.06073, 0.05159, 0.85, 0.0, 24.0, 24.0, 43.0, 41.0, 1.049, 0.03271, 0.02741, 1.194, 0.06012, 0.00722, 17.71, 0.125
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_31.mid",33.0, 12.0, 3.0, 0.0, 47.0, 0.87, 0.13, 0.0, 2.0, 4.0, 47.0, 4.7, 48.0, 0.0, 0.13, 0.17, 0.7692, 0.6471, 3.0, 3.0, 8.62, 3.589, 3.829, -0.6752, 0.5852, 0.04701, 8.929, 4.994, 4.734, 0.0, 40.0, 4.0, 28.0, 4.0, 1.0, 3.333, 6.0, 4.0, 0.1919, 0.8421, 0.4141, 0.101, 0.1919, 0.3434, 0.2525, 0.1616, 0.0404, 0.0303, 0.0404, 0.0202, 0.0101, 0.0, 0.7857, 0.16, 0.5393, 1.483, 5.25, 5.69, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.494, 4.494, 0.3112, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1737, 0.125, 0.67, 1.0, 0.0, 0.08121, 1.801, 11.82, 2.174, 2.0, 2.09, 0.05167, 0.04167, 0.03809, 0.3408, 0.3408, 0.3408, 0.2708, 0.2708, 0.1452, 0.1452, 0.125, 0.125, 0.05012, 0.05012, 0.0, 0.0, 24.0, 24.0, 41.0, 43.0, 1.049, 0.03352, 0.02969, 1.129, 0.06322, 0.007552, 17.21, 0.125, 120.0, 120.0, 0.0, 11.12, 8.989, 0.4439, 0.09985, 0.09985, 0.04935, 0.04935, 0.0, 0.2396, 0.07333, 0.04997, 0.71, 0.0, 24.0, 24.0, 41.0, 43.0, 1.049, 0.03352, 0.02969, 1.129, 0.06322, 0.007552, 17.21, 0.125
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_32.mid",35.0, 12.0, 1.0, 0.0, 56.0, 0.72, 0.27, 0.01, 3.0, 2.0, 48.0, 6.04, 46.0, 10.0, 0.1, 0.12, 0.6, 0.8333, 10.0, 6.0, 9.867, 3.516, 3.471, 0.8392, 0.03413, 0.3803, 6.461, 5.075, 5.029, 0.0, 79.0, 7.0, 40.0, 4.0, 3.0, 3.566, 5.0, 1.0, 0.1919, 0.9474, 0.4949, 0.08081, 0.1313, 0.2727, 0.3737, 0.07071, 0.1212, 0.0404, 0.0101, 0.0, 0.0, 0.0303, 1.056, 0.13, 0.5055, 1.492, 5.508, 5.296, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.571, 4.571, 0.1714, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1737, 0.125, 0.67, 1.0, 0.0, 0.08121, 1.801, 11.82, 2.128, 1.0, 2.017, 0.05, 0.04167, 0.03428, 0.3352, 0.3352, 0.3352, 0.2708, 0.2708, 0.1384, 0.1384, 0.125, 0.125, 0.0363, 0.0363, 0.0, 0.0, 29.0, 29.0, 43.0, 49.0, 1.14, 0.0322, 0.0322, 1.0, 0.06439, 0.007587, 8.034, 0.1724, 120.0, 120.0, 0.0, 10.94, 9.143, 5.458, 0.09817, 0.09817, 0.04656, 0.04656, 0.0, 0.1979, 0.07271, 0.04761, 0.72, 0.0, 29.0, 29.0, 43.0, 49.0, 1.14, 0.0322, 0.0322, 1.0, 0.06439, 0.007587, 8.034, 0.1724
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_33.mid",40.0, 12.0, 1.0, 0.0, 61.0, 0.05, 0.53, 0.42, 3.0, 3.0, 71.0, 5.34, 59.0, 11.0, 0.09, 0.14, 0.7778, 0.8571, 4.0, 4.0, 14.33, 3.718, 3.461, 1.093, 0.2743, -0.1213, 5.029, 4.9, 5.076, 0.0, 40.0, 4.0, 92.0, 8.0, 3.0, 3.859, 5.0, 1.0, 0.1919, 0.7368, 0.4949, 0.07071, 0.1313, 0.2626, 0.3333, 0.1212, 0.08081, 0.05051, 0.0202, 0.0303, 0.0101, 0.0202, 1.357, 0.13, 0.5761, 1.533, 6.217, 5.327, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.368, 4.368, 0.3789, 2.0, 3.0, 2.0, 0.96, 1.0, 0.04, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1825, 0.125, 0.62, 1.0, 0.0, 0.0878, 1.965, 10.68, 2.083, 2.0, 1.609, 0.04646, 0.04167, 0.03756, 0.3094, 0.3094, 0.3094, 0.2708, 0.2708, 0.1398, 0.1398, 0.125, 0.125, 0.04376, 0.04376, 0.0, 0.0, 29.0, 29.0, 41.0, 51.0, 1.244, 0.03018, 0.03018, 1.0, 0.06036, 0.007679, 6.034, 0.2069, 120.0, 120.0, 0.0, 11.45, 8.735, 0.106, 0.1029, 0.1029, 0.0511, 0.0511, 0.0, 0.2083, 0.07906, 0.05308, 0.66, 0.0, 29.0, 29.0, 41.0, 51.0, 1.244, 0.03018, 0.03018, 1.0, 0.06036, 0.007679, 6.034, 0.2069
